1.5302710292031142e+01,2.0274420293495016e+01,1.9068958455474778e+01,2.7606108446463146e+01,5.0355055094372112e+01,3.7184590592074514e+01,2.1268854826605153e+01,1.6163164730175353e+01,2.0170215988077494e+01,1.6644471781948461e+01,2.9694824904497739e+01,5.1446916327708337e+01,2.8968244155280882e+01,2.2033705469134262e+01,1.4175549340943926e+01
1.5085831784929242e+01,1.7979789804623366e+01,1.8837830378372256e+01,2.8571143511695194e+01,5.5643471178305774e+01,4.1257698308106356e+01,2.0800992632271086e+01,1.6098164969171808e+01,1.8677255437338001e+01,1.5981534336589474e+01,3.1905871211099086e+01,5.7269553942222018e+01,3.3586935076435992e+01,2.3102712030091180e+01,1.3371222298568590e+01
1.3160796508675542e+01,1.7131573175559474e+01,1.5758121817404122e+01,1.9449123884681672e+01,3.0634918027839237e+01,2.4056891031036940e+01,1.6843232056333981e+01,1.3990848098674643e+01,1.6514668136840957e+01,1.4074004684646850e+01,1.9171762598618148e+01,3.0161321233175379e+01,1.8456969035272735e+01,1.5857515135288921e+01,1.2604224084167789e+01
1.2266044161094904e+01,1.5682176405628713e+01,1.4724407833444605e+01,1.8541980552635735e+01,3.0076033900369403e+01,2.3500691615864184e+01,1.5744997564663047e+01,1.3059710205522290e+01,1.5252830543480218e+01,1.3065308137734709e+01,1.8576670286683711e+01,2.9786679075160517e+01,1.8272970941221118e+01,1.5138825933153614e+01,1.1636748348879516e+01
1.2468521853925258e+01,1.5016400513594947e+01,1.4930204987016339e+01,1.9088800483598622e+01,3.2177850465686660e+01,2.5271694605544063e+01,1.5806750079097672e+01,1.3356425085714003e+01,1.4893184794237039e+01,1.3069255450997099e+01,1.9518116908553115e+01,3.2009227682009879e+01,2.0274954582703106e+01,1.5743156021293895e+01,1.1593938791876406e+01
6.6555893891997995e+00,9.8861209471132891e+00,8.3968601636232325e+00,1.2146558287293480e+01,2.1308318436878555e+01,1.5375888997528158e+01,9.6115875321151485e+00,6.9300456039889928e+00,9.5392412100982966e+00,7.5000907135898593e+00,1.2810439984798945e+01,2.1777208042734248e+01,1.1305656729059901e+01,9.4804142115831986e+00,6.3898487905544492e+00
2.0303395164548778e+01,2.3614756853034638e+01,2.4418969976001112e+01,3.2279678619323150e+01,5.6804326926740835e+01,4.4278631589380268e+01,2.5869172138495482e+01,2.1808573758618852e+01,2.3838870795688372e+01,2.1128059376714020e+01,3.3828586313262342e+01,5.6968644497142535e+01,3.6124898590388355e+01,2.6674508339031355e+01,1.8556813728622046e+01
1.3031767559542107e+01,1.4882994883603098e+01,1.5484857925093740e+01,1.9557560426796091e+01,3.3214406596809042e+01,2.6468280787114434e+01,1.6155469805879804e+01,1.4039762625536254e+01,1.4941944947928574e+01,1.3450122412425817e+01,2.0047338916501772e+01,3.2947192810337704e+01,2.1712743788501623e+01,1.6321526700912699e+01,1.1979290176540704e+01
1.3308866744100721e+01,8.6836817919667855e+00,1.4687481412137792e+01,1.5667971568658468e+01,2.7111577212412922e+01,2.5275201262333418e+01,1.3203867312344942e+01,1.4996889974337897e+01,1.0085422183135298e+01,1.2009552299467400e+01,1.5919962782691815e+01,2.5727177430318058e+01,2.4523527774815619e+01,1.4761130362725197e+01,1.1251771843850353e+01
7.0392624445391387e+00,8.5423335524451005e+00,8.3010935179711165e+00,9.8531906105258624e+00,1.5316277338107797e+01,1.2432970857885508e+01,8.6508738534864467e+00,7.5479892290261024e+00,8.3200900819306103e+00,7.3577707374611139e+00,9.6109841375306555e+00,1.4910748196086498e+01,9.8722307138748189e+00,8.1976830486276349e+00,6.6636133732724963e+00
1.1439782417393292e+01,1.3567564183762327e+01,1.3760134828237634e+01,1.8056335181647015e+01,3.1360302871014039e+01,2.4435453801824739e+01,1.4611942730738079e+01,1.2265785006064419e+01,1.3595970880435024e+01,1.1961961371723170e+01,1.8785553274156875e+01,3.1396314582955334e+01,1.9771063034216898e+01,1.4882737443229686e+01,1.0529333484175661e+01
1.5716112418789939e+01,1.7498048760019596e+01,1.8958687160382372e+01,2.5803569933838684e+01,4.7179333056012730e+01,3.6619060303900625e+01,2.0051082158502229e+01,1.6940891532799224e+01,1.8024680434174027e+01,1.6199545791277600e+01,2.7644754557787834e+01,4.7616638571126288e+01,3.0384523670392120e+01,2.1397605554201373e+01,1.4096859352969727e+01
9.5588665653907565e+00,2.0059319130631525e+01,1.3301691117906575e+01,2.2905664886050769e+01,4.1522474318609220e+01,2.6705671384863997e+01,1.7270542024573523e+01,9.3376846431250176e+00,1.8583489770339881e+01,1.2386804962678912e+01,2.4882746185581826e+01,4.3723741845506844e+01,1.6673098273941715e+01,1.6497088386426142e+01,9.8826200698403603e+00
1.2783627743093698e+01,1.6195579341887054e+01,1.5442221144181277e+01,2.0074797639022368e+01,3.3751775901617286e+01,2.6078287437482718e+01,1.6602777200621343e+01,1.3613499894909875e+01,1.5901022005405538e+01,1.3610474525837978e+01,2.0532913210637499e+01,3.3707051006027811e+01,2.0459195441259403e+01,1.6356899570789249e+01,1.2010276397440924e+01
1.3651443479440477e+01,2.0320695082009077e+01,1.6983458532877748e+01,2.3226919249446297e+01,3.8571013144993977e+01,2.8261642386541059e+01,1.9193568072952370e+01,1.4234862725899891e+01,1.9352903342856987e+01,1.5327966424388926e+01,2.3725576830848610e+01,3.8969576451934927e+01,2.0420283419611945e+01,1.8198948025235193e+01,1.3305250238314976e+01
1.1253512990447199e+01,1.4984310820415894e+01,1.4183641520696611e+01,2.1375567051571121e+01,4.0203252062768122e+01,2.9329538051049944e+01,1.6002959573122798e+01,1.1863911670281734e+01,1.5040131443685379e+01,1.2300071552207037e+01,2.3430995944485261e+01,4.1359760930310756e+01,2.2921081050356847e+01,1.6977505238949906e+01,1.0320926289173293e+01
2.1737447059637862e+01,2.2916135275180192e+01,2.5766653957514574e+01,3.3219146648813179e+01,5.9017529823284860e+01,4.7196223146042300e+01,2.6570174086763512e+01,2.3584911954848643e+01,2.3675533238892317e+01,2.2001989087123444e+01,3.4899840270173620e+01,5.8864000262937289e+01,3.9887994739785384e+01,2.8029636774399602e+01,1.9485711397872059e+01
1.0664197251180232e+01,1.4605604943353208e+01,1.3486783831037602e+01,2.0355677975295990e+01,3.8012604523374705e+01,2.7579602157500883e+01,1.5316846428556984e+01,1.1204037704394342e+01,1.4550573279226269e+01,1.1756931765671304e+01,2.2233872697143845e+01,3.9121680617171243e+01,2.1303528499951391e+01,1.6083420447622476e+01,9.8605741017100819e+00
7.5247092737910606e+00,1.0428300199726605e+01,9.3082382297547230e+00,1.2851366945597022e+01,2.2141208356412612e+01,1.6441150360546789e+01,1.0365743836075314e+01,7.9162851804827765e+00,1.0134541047744689e+01,8.2659620661460345e+00,1.3378587234694189e+01,2.2415041497953922e+01,1.2431544726527887e+01,1.0215494420302560e+01,7.1547358240177426e+00
9.3382213392005937e+00,1.3753526694189993e+01,1.1456374084710099e+01,1.4848563021250522e+01,2.3384552279737004e+01,1.7486042401356688e+01,1.2756818275876309e+01,9.7657837912522130e+00,1.2985761683270951e+01,1.0409300804121576e+01,1.4708925746840624e+01,2.3318641292854320e+01,1.2508259971934725e+01,1.1714041274835502e+01,9.1850017924189284e+00
1.9346540238330931e+01,2.2995232647574930e+01,2.3219551095317414e+01,3.0154216835400764e+01,5.1834280499459062e+01,4.0542180161794384e+01,2.4605245241344235e+01,2.0744372741205559e+01,2.2973039245621806e+01,2.0226720918686361e+01,3.1180089706318849e+01,5.1765679354360124e+01,3.2751576294940662e+01,2.4879116194063794e+01,1.7860960939312839e+01
1.3837274280949721e+01,1.5186894057528399e+01,1.6323699956373151e+01,2.0277584600592739e+01,3.4376709922504638e+01,2.7781559372795943e+01,1.6816643291472577e+01,1.4971024842327914e+01,1.5364527099179268e+01,1.4115053219885827e+01,2.0732947782530665e+01,3.3960693064928890e+01,2.3145655458930865e+01,1.7090008410210753e+01,1.2636048346302973e+01
1.2649281164705400e+01,1.5213454267126428e+01,1.5037598027534084e+01,1.8619183876966165e+01,3.0410491132256574e+01,2.4228330218227470e+01,1.5793663100273728e+01,1.3562745210421994e+01,1.4987025408316960e+01,1.3224615124635310e+01,1.8684645233500348e+01,2.9992239573983962e+01,1.9400348157645720e+01,1.5427579649072221e+01,1.1841072601649836e+01
1.1837428991613127e+01,1.4305807247371174e+01,1.4465876251870879e+01,2.0119743918219548e+01,3.6532094004348878e+01,2.7770558749669704e+01,1.5653179670814902e+01,1.2646966892778622e+01,1.4461970416161551e+01,1.2497644350998957e+01,2.1519307983015818e+01,3.7033716388854693e+01,2.2383773292946735e+01,1.6402576119540587e+01,1.0794279007665773e+01
1.3158348120841399e+01,1.5579185804957918e+01,1.6123202304540147e+01,2.2838772426113565e+01,4.2346348703474582e+01,3.2099570408678524e+01,1.7453996244600528e+01,1.4080921829884787e+01,1.5918404082300389e+01,1.3833515501309520e+01,2.4728622180806703e+01,4.3077416925241607e+01,2.6101109120294215e+01,1.8642811176226427e+01,1.1873030822024440e+01
1.6917838275680893e+01,2.2008391988915179e+01,2.0285313082925423e+01,2.5207999940913449e+01,4.0017481945611216e+01,3.1334295291271044e+01,2.1712811227079367e+01,1.7983115876143028e+01,2.1249335487383323e+01,1.8096527707098101e+01,2.4959695114500722e+01,3.9478098382535421e+01,2.4077221444840294e+01,2.0538741004055222e+01,1.6176105755210038e+01
1.2357865258073405e+01,1.4484557274366944e+01,1.4816917045893582e+01,1.9268206905690196e+01,3.3324129816207495e+01,2.6113195742734479e+01,1.5658574075591474e+01,1.3269317011698384e+01,1.4532791531262843e+01,1.2871579983358854e+01,1.9987076522250689e+01,3.3292593653952984e+01,2.1221250266751564e+01,1.5936063853734836e+01,1.1362310173415372e+01
1.1780594427073058e+01,1.3941162689067994e+01,1.4075713898816044e+01,1.7955359240947910e+01,3.0394605359385778e+01,2.3969533022126303e+01,1.4836053951761549e+01,1.2643250709780352e+01,1.3887485509226750e+01,1.2286038708664409e+01,1.8393314055037404e+01,3.0220725993730021e+01,1.9378142241059706e+01,1.4863085117573405e+01,1.0907786656283568e+01
1.1632406573518589e+01,1.3810496236086864e+01,1.3918071154205014e+01,1.7840211172036838e+01,3.0304078496261415e+01,2.3835632491612294e+01,1.4697717550810882e+01,1.2478518870930316e+01,1.3759998927845194e+01,1.2146510195862694e+01,1.8315273049063585e+01,3.0167006477453970e+01,1.9248554919145221e+01,1.4748786321436892e+01,1.0768213143137555e+01
2.2141038460054823e+01,1.8320756569775440e+01,2.5489724345651947e+01,3.1301943769637479e+01,5.7232570588391724e+01,4.8221304895660452e+01,2.4772298837773601e+01,2.4518957724708667e+01,2.0241027825074173e+01,2.1110685368485861e+01,3.3217563866952069e+01,5.6480310252495840e+01,4.3696495763446904e+01,2.7655402814679078e+01,1.9002733014955218e+01
1.6746028246155827e+01,1.7193224425883294e+01,1.9837881191667879e+01,2.5755814375239122e+01,4.6400392471296570e+01,3.7133601219142385e+01,2.0384389621242754e+01,1.8209065577736460e+01,1.7940780401576291e+01,1.6846044973062774e+01,2.7269437010710202e+01,4.6359489240354968e+01,3.1647760348423343e+01,2.1802739774195210e+01,1.4889273014204914e+01
1.1653633246044855e+01,1.6833091460436027e+01,1.4553763631554869e+01,2.0492535900987221e+01,3.5421554089595901e+01,2.5911785516234616e+01,1.6442573415179577e+01,1.2189073370061211e+01,1.6257553025172367e+01,1.2987913851917760e+01,2.1404791183078501e+01,3.6008103951115899e+01,1.9228898458430894e+01,1.6122279830573618e+01,1.1168037029542836e+01
1.6292718518299942e+01,1.6732618122107493e+01,1.9152722035655017e+01,2.4026915203593635e+01,4.2024773442761557e+01,3.4146463311790079e+01,1.9507627452756282e+01,1.7730640191605353e+01,1.7309690673872176e+01,1.6350853134099545e+01,2.4978162266917682e+01,4.1641650696325016e+01,2.9128388849760334e+01,2.0454418778132133e+01,1.4602999643475007e+01
1.0549546636068294e+01,1.1322202799017790e+01,1.2481631156677386e+01,1.5851176184838863e+01,2.7634476689454040e+01,2.2186495135432352e+01,1.2868850312522705e+01,1.1431708411171099e+01,1.1591294039677582e+01,1.0715334583201367e+01,1.6471273409234318e+01,2.7460106896433917e+01,1.8638867235337912e+01,1.3366060705562521e+01,9.5321983257871459e+00
1.5348111518002973e+01,1.2528171412477224e+01,1.8488426636140591e+01,2.7480206796695697e+01,5.7293565203620354e+01,4.4678297969477647e+01,1.8950282004038524e+01,1.6928534305067146e+01,1.4744912757127414e+01,1.4818788824099734e+01,3.1772824471933450e+01,5.8703268718022038e+01,3.9813916035047299e+01,2.3447140769621470e+01,1.2485671432004748e+01
8.3700620342851604e+00,9.9942433323174136e+00,9.9141974159929767e+00,1.2107963314374766e+01,1.9550320473423145e+01,1.5697215223884236e+01,1.0361992671528704e+01,8.9842153394306656e+00,9.8356291439598156e+00,8.7251122035049615e+00,1.2065623281689831e+01,1.9206494741107033e+01,1.2599447665206293e+01,1.0066525207435017e+01,7.8427764548209860e+00
1.3613944568119253e+01,1.6925943548945536e+01,1.6215225172039293e+01,1.9954858928066781e+01,3.1950543256674344e+01,2.5364025835635076e+01,1.7135309822664450e+01,1.4547748850146636e+01,1.6503751918666143e+01,1.4361940990715933e+01,1.9819951553568071e+01,3.1445225888653695e+01,1.9959808334597078e+01,1.6436114754055140e+01,1.2877726829165615e+01
7.1919843565243688e+00,7.4592544586370533e+00,8.4101548045320165e+00,1.0258825396047563e+01,1.7432931897727222e+01,1.4334785201223688e+01,8.5229579944383893e+00,7.8250517394190506e+00,7.6418965055016095e+00,7.2215546503887245e+00,1.0482172915403339e+01,1.7144754619269907e+01,1.2196819389101121e+01,8.7601728844408679e+00,6.5014728458935771e+00
8.2757529624653134e+00,1.0602452109352054e+01,1.0089907037109741e+01,1.3578536733919185e+01,2.3497234771288120e+01,1.7881477496443651e+01,1.0967478917084287e+01,8.7937672654502776e+00,1.0460293485275985e+01,8.8620010963841871e+00,1.4134014482067187e+01,2.3656259279558551e+01,1.4012353645983939e+01,1.0993982328070910e+01,7.7362746708659929e+00
1.2996004323419500e+01,1.7078435046908606e+01,1.5559014178238685e+01,1.9105950061136724e+01,2.9797158442965834e+01,2.3403846550787243e+01,1.6648682270362141e+01,1.3802336017217145e+01,1.6406278807935227e+01,1.3932476637146236e+01,1.8734244963052372e+01,2.9288423619933319e+01,1.7836617985806846e+01,1.5554804437125222e+01,1.2493859085379587e+01
1.3719728855369196e+01,1.7412294145132055e+01,1.6737853906779300e+01,2.2673269034407006e+01,3.9601241706139767e+01,3.0119831629437140e+01,1.8184672290789322e+01,1.4591225351717902e+01,1.7249655411307447e+01,1.4658588093435757e+01,2.3724610582808531e+01,3.9926999141956848e+01,2.3724777769641275e+01,1.8376968077413629e+01,1.2770121258912136e+01
9.4576837083795713e+00,1.1849418037771693e+01,1.1372684316153856e+01,1.4562982588905641e+01,2.4224096160778046e+01,1.8871873480961252e+01,1.2152480589004838e+01,1.0087954597628954e+01,1.1629742094925515e+01,1.0026422165755042e+01,1.4795381940813277e+01,2.4101443930963100e+01,1.4860908447122277e+01,1.1914720147614990e+01,8.8881379103367202e+00
1.5109260340965552e+01,1.8349663545392705e+01,1.7762932086442238e+01,2.0761150426764718e+01,3.1690311799235740e+01,2.5928767921528490e+01,1.8449921691880778e+01,1.6205522416831741e+01,1.7812405714760821e+01,1.5781138861318555e+01,2.0041536954698046e+01,3.0690147417440361e+01,2.0547152107132625e+01,1.7308232435449160e+01,1.4349653433320219e+01
1.3024347509137153e+01,1.6709802149181037e+01,1.5749330160004595e+01,2.0453166816787345e+01,3.4189597999497941e+01,2.6361438197096099e+01,1.6977604746717816e+01,1.3850691169285618e+01,1.6346723392144693e+01,1.3916822369629053e+01,2.0858369271289774e+01,3.4133863246139164e+01,2.0547656642205549e+01,1.6624941364038378e+01,1.2283444106373885e+01
1.4115009662222461e+01,1.7063844816000490e+01,1.7113871483185687e+01,2.3048000253505670e+01,4.0708949988342731e+01,3.1301296858855860e+01,1.8368277670416507e+01,1.5093444038385240e+01,1.7112399905929937e+01,1.4866722562746835e+01,2.4239995962868868e+01,4.0993259993407612e+01,2.5169368196869399e+01,1.8865432145815646e+01,1.2978129272381848e+01
9.9911386638186830e+00,1.1750899843083468e+01,1.1988174352521380e+01,1.5618270069954505e+01,2.7025148439609087e+01,2.1148965553989026e+01,1.2684411542714622e+01,1.0723756915404369e+01,1.1783541250808371e+01,1.0417694640818977e+01,1.6207835606174783e+01,2.7011046201979894e+01,1.7164252829209481e+01,1.2905822620337398e+01,9.1908125910352858e+00
7.5990026766336900e+00,1.1350334777469548e+01,9.5431327407223048e+00,1.3528966411376423e+01,2.3244420206572133e+01,1.6842396247461789e+01,1.0885307987109279e+01,7.9115179129940785e+00,1.0886404957724467e+01,8.5649849808089069e+00,1.4097377171425009e+01,2.3663836846441431e+01,1.2274224610846735e+01,1.0563099878995576e+01,7.3477852631536376e+00
1.7349550719535355e+01,1.9364057092263270e+01,2.0810939839084746e+01,2.7638816692262981e+01,4.9481663151053205e+01,3.8755340754706133e+01,2.1881284609197326e+01,1.8709541644877920e+01,1.9809051455519455e+01,1.7861466246652153e+01,2.9230688584088238e+01,4.9680547945940042e+01,3.2116397474367758e+01,2.2991070499106680e+01,1.5667591440878057e+01
1.6671998835324796e+01,1.8234539672590593e+01,1.9955249568102776e+01,2.6462708609547324e+01,4.7611850682685827e+01,3.7428564018184261e+01,2.0885408160076629e+01,1.8014439887640208e+01,1.8760637536138962e+01,1.7070866731658615e+01,2.8053760655574607e+01,4.7789149562781546e+01,3.1237374294929609e+01,2.2093962778543840e+01,1.4982638788783719e+01
2.3272841837450045e+01,2.8782808686604120e+01,2.7343117539435735e+01,3.1578831091335928e+01,4.7113213308296167e+01,3.8655184434932238e+01,2.8445945938117148e+01,2.4919725392479023e+01,2.7741383005856108e+01,2.4416183470351527e+01,3.0115983384236436e+01,4.5414259699698739e+01,3.0270255379245047e+01,2.6266898671652573e+01,2.2264273396809156e+01
3.4045901681528647e+01,3.5748844243917858e+01,3.8991609177855182e+01,4.2624988320030596e+01,6.4177896798545575e+01,5.6041246208737434e+01,3.8597561491393407e+01,3.7088635266470504e+01,3.5625053111253372e+01,3.4058438753154896e+01,4.0559912395362289e+01,6.0817199598796527e+01,4.7584299651597682e+01,3.7026541368754842e+01,3.1541516376281617e+01
1.3578902302622907e+01,1.6211844952808306e+01,1.6212323178666143e+01,2.0535529478307417e+01,3.4413649519000188e+01,2.7178375360168051e+01,1.7092227969445965e+01,1.4562521772720883e+01,1.6083855347450974e+01,1.4189315814364623e+01,2.0917288057543729e+01,3.4152774158839186e+01,2.1875682940670814e+01,1.6986575553737620e+01,1.2622937728835451e+01
1.3415727571880620e+01,1.6296071305140419e+01,1.5976080688508222e+01,1.9850271795231883e+01,3.2411079315548150e+01,2.5733305953352644e+01,1.6830897128375280e+01,1.4368335279071797e+01,1.6022333161724159e+01,1.4068401315782134e+01,1.9924141033258227e+01,3.1993804642533195e+01,2.0512520518860459e+01,1.6406990520280178e+01,1.2583163155594145e+01
9.5197241067168381e+00,1.1589186311509536e+01,1.1272599625942894e+01,1.3627703720044055e+01,2.1591760489394478e+01,1.7357110955357701e+01,1.1805826183660383e+01,1.0199973766064144e+01,1.1321189850813296e+01,9.9710780428163162e+00,1.3441770600711624e+01,2.1142120584495256e+01,1.3784234244489646e+01,1.1301291366181793e+01,8.9860466277689266e+00
1.0554872884476818e+01,1.1683544760413209e+01,1.2509283259257801e+01,1.5815344997298801e+01,2.7178215012488479e+01,2.1759195802369746e+01,1.2966983908293766e+01,1.1405568968462951e+01,1.1839338163625136e+01,1.0804081023702581e+01,1.6308773402582649e+01,2.6971700084666164e+01,1.8072565101275579e+01,1.3272277446600668e+01,9.6218874444024571e+00
1.1579482768642309e+01,9.4271761360228883e+00,1.3477189441823821e+01,1.7470732328989222e+01,3.3400421930485450e+01,2.7481440860587551e+01,1.3257873418076141e+01,1.2821309887589445e+01,1.0636622568812747e+01,1.1046710808882667e+01,1.9072616974167271e+01,3.3380460867645198e+01,2.4837855848724502e+01,1.5300583810485618e+01,9.7801078439567188e+00
1.0156614625182129e+01,1.1433413430161369e+01,1.2014994669999536e+01,1.4960755701739958e+01,2.5193029305046974e+01,2.0253935684634698e+01,1.2452719436830810e+01,1.0961489656349357e+01,1.1488698957168838e+01,1.0431951949789124e+01,1.5249361765000883e+01,2.4899187232953146e+01,1.6705805953093552e+01,1.2545585303438195e+01,9.3306281678092713e+00
1.2774471584006397e+01,1.9032200046753850e+01,1.5818001171260935e+01,2.1208636030763685e+01,3.4488437617769165e+01,2.5420875770078961e+01,1.7799122345578635e+01,1.3326477903148685e+01,1.8045596378752283e+01,1.4326772484483225e+01,2.1405072610947936e+01,3.4685584847137306e+01,1.8239944418274408e+01,1.6640408049153702e+01,1.2513325538164814e+01
1.1181360239043862e+01,1.2628498186708741e+01,1.3105522478753270e+01,1.5602310385691844e+01,2.5074962982108772e+01,2.0592807997059328e+01,1.3446875018197906e+01,1.2076201488200804e+01,1.2551681893458765e+01,1.1460483965461629e+01,1.5470360292436467e+01,2.4460812895333650e+01,1.6939374232199068e+01,1.3166396710043745e+01,1.0378696851782825e+01
1.4317768804786487e+01,1.8370945226990536e+01,1.6948507083948414e+01,1.9949046425393757e+01,2.9928471976331963e+01,2.4118990751133779e+01,1.7862061282527449e+01,1.5262701807798903e+01,1.7605632812796287e+01,1.5200192843594348e+01,1.9116176189683063e+01,2.9024010650115617e+01,1.8516697047593926e+01,1.6414854720780781e+01,1.3787979644134337e+01
