1.2225529535029545e-01,2.2359102293317853e-01,-2.1888177987577088e-02,2.3610765313123491e-01,1.5141014596021019e-01,3.7731917115024598e-02,9.2097981772077953e-02,9.5858935966125963e-02,-2.5383762194665427e-02,-5.4402673489476307e-03,2.1760443318166022e-02,-4.8696995789578236e-02,-4.8837423240170172e-03,-1.3224874167290840e-02,-9.3619612821721279e-03
3.4753112153235638e-01,-5.6026331077309123e-02,1.0312320059666015e-01,1.6389039235647315e-01,5.8640961996309325e-02,2.5278074180372173e-01,1.5603910464616294e-01,2.0937835557333900e-01,-2.6534856298616370e-02,-1.0138655084086465e-01,-3.2239900516045999e-02,-1.8740518261545702e-01,5.6382621055132295e-02,-8.9006416691077526e-03,-1.2375673964727465e-02
3.3019073961852596e-01,1.0704954117844211e-01,2.1557439741279938e-01,5.1019469431583364e-02,2.8641426893742700e-01,9.1720050899410960e-02,1.7131643613255568e-01,3.2604230564761007e-02,-8.6592266512120417e-02,-1.3550776062604808e-01,-5.1335193588904891e-02,-1.0222879338542223e-01,9.2979218976687691e-02,9.3581932240098271e-03,-3.2312343486957856e-02
4.3566330215819909e-01,1.9686056960457785e-01,4.0392311010005727e-01,-1.1365717667371783e-01,5.3443661128408183e-02,2.5109363047664168e-01,2.0281208848581628e-01,1.3490779888536067e-02,-3.2213028462929677e-01,-4.0456552009280206e-01,1.3009361323259380e-01,-3.7538170906188065e-02,1.3489098558494669e-01,-6.5833864137305104e-02,7.3357379211407919e-02
3.4849522907334901e-01,1.4108192036183731e-01,1.1272835318839890e-01,7.5085471294629363e-02,1.8599370967496709e-01,3.5070723277122801e-01,2.0333931352792153e-01,6.1911682788825780e-04,-1.2093866363300129e-01,-9.2805718375294031e-03,-3.3313743461628353e-01,-9.6213168716576036e-02,-1.8604126539862797e-03,9.2009528933508056e-02,1.6846128955925244e-02
2.7673696163158340e-01,1.9462563985471346e-01,3.5421256701852130e-02,2.4642272812947250e-01,1.4941174626963005e-01,2.6623799354834293e-01,5.6149024618406457e-02,-1.9480495775144969e-02,-3.9714312008047675e-02,-1.3836374472538943e-01,-1.2088249172105189e-01,-1.6268438798028584e-02,1.9535736080148958e-02,-5.2883864708712772e-02,-5.5375004067632358e-03
